,simulated_based_on_ENSG00000156265,simulated_based_on_ENSG00000156273,simulated_based_on_ENSG00000170262,simulated_based_on_ENSG00000223692,simulated_based_on_ENSG00000237569,simulated_based_on_ENSG00000240755,simulated_based_on_ENSG00000264002,simulated_based_on_ENSG00000269950,simulated_based_on_ENSG00000277282,simulated_based_on_ENSG00000279648,Patient
72,1120.3323859337443,5550.378413411312,0.8489185139413667,10.914299805074087,0.034566711667366315,0,0.026302516074868602,0,0.16976618668525234,40.588081916350646,Dian
73,2067.9778807003777,14094.625348720028,1.8477524122152733,3.7347330549393387,0.12340331389333142,0.10113687473613511,0.05201429288192742,0,0,86.21670199941592,Domeniga
74,1575.8742392886586,10577.856240302703,0.8726808298660133,11.933384500266435,0.22496748156085486,0,0.017514428025365597,3.911178634689346,0.40055810780475753,34.40723439177525,Donetta
75,2592.6906388971656,11053.340743022474,4.6324952759585205,13.025387725594113,0,0.9514890504379554,0.029192285621425316,0.804999877361807,0,0,Donia
76,2212.160541635715,5405.27903397716,0,11.048362992905972,0.05937499645079555,0.0004218243119298859,0.04119393048369368,7.5868689261173206,0,14.063102695617161,Donica
77,854.0598510136579,14098.789001760215,2.7398244584698173,8.508428577502052,0.15728332379098645,1.9755959056434733,0.039878691459294166,5.543637010949492,0,63.32555340696243,Druci
78,1941.5189407518722,8259.974593931793,0,8.266666804429615,0,0.195720771180057,0,0.9234638916280691,1.1402551611652598,50.81731335516572,Dynah
79,914.6432999312335,7470.879628497268,4.0857419750868536,0,0,0.12802024583862578,0,6.61479898201363,0.11172956036301478,41.12078195378313,Ealasaid
80,1241.2560226495618,6634.847687061539,1.1466609572565054,3.1890837625167006,0.12861568083129232,0.4829605302422755,0.09627684581292642,2.7194478778433977,0.923139485003995,14.027042059279516,Ebonee
81,939.0886385281244,7024.401794083832,0,6.774285397273295,0.0033264144987880176,2.0977849147272822,0.2239854090575354,1.6830812055362387,1.065484663414305,58.741597495596494,Edeline
82,1778.8856529618472,6201.714536428763,0,5.344632254981981,0,0.25680395673527256,0,5.304688933112358,1.1519615853614726,32.218360061055904,Elaina
83,1052.5309014681575,693.3731780927228,0,0.8647170010336609,0.22267060939829883,0.20559357928419572,0.06145502822640136,1.608232975331526,0,53.86278473659575,Eleanore
84,1104.0481945541328,10462.40184433701,2.8717296235841796,14.809424488214194,0.16069818109537992,0.017153547437190664,0.05238563853014442,1.9069715513424246,0.27290109462393686,43.16595090160025,Elenore
85,1171.802225525083,3296.33492797038,1.584013286771585,7.806316286326442,0,0.12463005445402589,0,4.565553620279381,0,0,Elle
86,1371.487015348831,2759.198574994076,0,5.433498790618247,0.1194593558185109,0.6463376902376303,0,0,0,97.42236608361699,Ellene
87,1288.3736058269324,11890.597119516056,0,8.586965700850383,0,0.9388023257374684,0.04374841081810605,1.6200768977461268,0.3961288256124683,71.81833721714573,Ellette
88,1396.4622866489347,7929.6095546654415,2.4082586384169504,11.118633435564616,0.38736629247333065,0.4347790002157752,0,4.954118612495014,0,31.12653468491827,Elmira
89,583.7831229494606,10047.768130755514,4.127169633951832,6.870245201952076,0.08488383892534504,1.1385287138532605,0.06449583757942033,3.486777716650315,0.6449350566302644,20.01839788460701,Elnora
90,2527.1817224799124,11949.308850311816,0.5998753950025195,1.0897668917141372,0,0,0.01538717881563402,1.8454614408516314,0.2550364982164529,53.16792848238815,Elysee
91,1690.5216421364971,11086.097995678485,2.6835510829166744,0.06587662643850578,0.3809033559756912,0.9106870196816216,0.0946925779123368,2.3490645743556082,0,1.3553572793947737,Esther
92,1593.6470771267007,12422.536400092056,1.2748747442495727,11.057983062406624,0.26880361958056626,0.2376255833463622,0.06449510147643893,5.150082513036802,0,13.449901351824064,Eudora
93,1113.5497844401254,9841.144200455872,2.0674071462249866,9.931006494809942,0.22744682897336715,1.0829604485265572,0.07942134528673378,6.4846209701827835,0.05446616272982742,0,Faina
94,1829.1827467402195,6377.992333190176,0,11.168615148248149,0,2.273223357367883,0.0858326709212362,2.8361204016654638,0.2674527994204873,99.87434779740316,Fannie
95,1550.192515735553,9344.068161057692,4.1140802183836715,6.931986082065313,0,1.2995428487254257,0.03193708299749924,2.156512948858819,0.8844610939413037,14.166821943010099,Farica
96,563.9058965345894,8655.36198939749,0.7806605466532758,10.171326319784848,0.12114473625502563,0,0,4.017766575225931,0.9453023114063271,0,Fleurette
97,915.406516813553,3792.9085404724765,0,5.344588337736244,0.18673667354404702,0,0.0452944123195169,0,3.353165077676912e-05,65.91847577761418,Flo
98,507.90663492990393,13125.699908927263,1.4162140184254897,2.9449659069815857,0.3544048509261774,0.6083005466192144,0,0.2056304838410683,0.9043687693780309,34.388054840355714,Gabbey
99,1900.5466130210398,9195.542526284275,0.7424158735817069,5.411043739690392,0.3301783590049863,0.058749765141479504,0,0.447232631161971,0.770638484877947,33.809097673985896,Gabriel
100,643.9860527011209,18593.231054981625,3.9060305586085464,0,0.5522059720051063,1.251692501987028,0,4.846461151772811,0.3011755466841316,13.946707998208591,Gelya
101,1980.4959131368382,10779.337702702282,1.428462926930203,17.847249367546404,0.017406040047454142,0.9623623986217114,0,6.661851063703521,0,73.67018165856564,George
102,1300.5623579203384,7030.286963630766,1.0499319008242307,3.343578871749969,0.14174277877142552,0.31368584989082743,0,0,0.2700383567938213,6.810019862133807,Georgia
103,948.0537370097552,13016.792212738465,7.138599030560297,5.813210875925568,0.005009477575384825,0.07501757375602347,0.07593619841174562,3.0091614174950463,0.18779564268190246,30.073875453912883,Georgie
104,1740.0330390095726,4061.4913248561734,1.0135437442623034,13.467541101930884,0.20014833448481578,0.770782361011972,0.16330507848609352,3.5187566828976706,0,60.1656234810559,Glori
105,2646.6910655090505,3243.2910876630303,3.4445678893206475,9.926783156176326,0.34049690126877147,1.5061229789036406,0,0,0,36.27078599000859,Gloriana
106,1227.5952105405772,5969.426122659018,1.9261706970010721,11.530644001942656,0.053758102741764034,0,0,0.7010695035128327,0.6942124826175922,41.0329834654449,Gretchen
107,725.4773471472062,13196.138368272841,2.7483867606409307,19.52753929047561,0,1.1022769860306538,0,1.9450833412192876,1.1255124115065476,43.26633926154835,Halley
108,747.7867310907681,9466.88951942455,0.41108947553409125,21.01918786349643,0.2769233951998584,0.5771029048020129,0.07949077039866351,0,0.09045407880669352,14.82028370925325,Happy
109,886.763151488168,1518.2168212427323,0.6575846342252323,1.2368460490032867,0.022314223135503984,0,0.031847453646720224,0.5792017881170448,0.17926164262867963,20.78388992259593,Hedvig
110,1765.0488168793365,17605.722501180382,0.9598489008304146,6.034778263316245,0.1878477941903892,0,0,0,0.8453246173590548,6.56740818264683,Hilliary
111,1054.8659873988909,7179.401814994268,3.883351676097531,0,0.11170456246695436,0,0,1.8184392991473897,0.5383299877820772,21.78975747666427,Ilyse
112,2296.115219652868,9687.423218716776,1.5528963189753895,1.2017108476540708,0,0.24828728752854906,0.06932082696409587,4.552149319350111,0.01874071174134359,64.09450212288037,Iona
113,2118.239669501895,4399.294947002237,3.9104023057304746,9.667985538617806,0.2875704967477615,0.6632901266790392,0,0,0.30975008722522657,84.37002874296776,Irita
114,1465.044029334424,7802.464152436224,1.604383907859392,11.715910843207716,0.1302493884244525,1.0189444788458055,0,2.2588513665360743,0.3208085490536965,86.27434617567212,Janaya
115,2248.592267205339,5936.637854101475,2.8902687824076185,10.149556863651707,0.03404710987800228,0.9063035212423293,0,9.830053336470893,0.4385445275146377,74.43804951535014,Janey
116,1169.2555808264785,2682.3796982249796,0,9.08087578798062,0,1.1373104224847483,0.06898387318657329,3.7102445445716055,1.3162861546102558,51.54723668007664,Janine
117,1574.982917375253,2847.64170312066,0,6.087958531771672,0,0,0.1326815513813908,6.179647829361235,0.9662851554817548,30.31425429761599,Janka
118,1243.2920622391607,7256.662019818729,2.895101882294205,16.863242656921194,0,0,0,1.1282110674946644,0,0,Jasmina
119,1321.0014181582296,12972.607491790211,3.7324662178471373,16.208979538886346,0.2574791392003651,0.013568818888831324,0.10006602191088639,5.261359001079816,0,44.38900365971417,Jayme
120,1245.3070732124947,8237.331705915889,0,18.71483190191049,0.0352036289741937,0,0,2.6679427855944944,0,62.43621399265001,Jemimah
121,2936.6262230147904,18884.890184285105,4.359945799922501,16.778108052239233,0,1.7789355051889983,0.027951597030947524,2.0006991312756974,0.3720288033123573,53.884399802992476,Jenelle
122,590.4723105539106,9963.140540611801,1.169455882208883,12.219639719792593,0.10255727856488224,0,0,1.0831968527041156,0,86.44598501559543,Jennie
123,1151.9204856025008,4498.665259474934,0,14.913407059893256,0,0.8085134784643446,0,0,1.5482002680184364,6.454758790474628,Jennine
124,1269.3592004792586,8082.788896322389,1.057175571559216,0.7422006006799764,0.18407060072103698,0,0.11851143191632703,2.184322597303496,0.11796786547963861,48.719897584122435,Jessalyn
125,1648.1452365653943,10121.160687078092,0,7.330550482378734,0.14265818673664774,0.20212842870463305,0.17258201857855643,2.2405349065062676,0.6287529819142904,83.4216200706183,Joan
126,2114.1614197151644,7765.3841992973885,0,9.410901280946803,0,0,0.037340852041720954,3.5017547562400146,0.23989790071752426,0,Joella
127,1026.5699913184158,8242.112513178816,5.8693448002840825,7.676510194948879,0.12154649046906307,0,0.1149239911139851,0.7212725685765584,0.1472633464468619,17.43965343042711,Joletta
128,1483.3156499427216,3136.347297241893,0.616477443490322,25.210206783114998,0.06741798156878921,0.5694531388058379,0,4.214066845428507,0.6177491061380191,36.230333930841375,Joly
129,991.494730069079,7441.465158472414,3.491421215075575,2.431200591793594,0.23028742810573447,0.4292411958206523,0.061589369343374785,1.5315992521374193,0,54.12727728373703,Jordan
130,2007.466912994398,9788.183767032198,1.1744752571173978,6.871856898111078,0.3587575610418239,2.95633094643682,0.008384325488221947,3.119843829272002,0.20239046710572353,37.209485137825595,Jorry
131,1963.4079797312315,6687.887050667683,2.0613090652614883,4.644672479311365,0,1.2544445602196332,0.06158076053770359,2.8515719971089197,0.41875038029796363,48.76616312243325,Josefa
132,2457.0244194788847,10699.563995745948,2.7652742012339666,0.43768511603755567,0.05480221330714306,1.997672017164563,0.052871481066445715,3.717394294438501,0,55.25599402045486,Kaleena
133,2101.375728956721,10150.702223888342,3.968148802860244,9.44282631472651,0,0,0,2.731422449243672,0.4502711008848269,41.86721117444967,Kamilah
134,888.9516724352783,6138.830205751407,4.439169591669716,7.272406066539565,0.014880415729676256,0.2906452713066239,0,0,0.07957467647492826,34.42305399412635,Karen
135,519.6505814857068,9124.186186882991,3.9867379075053493,17.2094748678157,0.05485733673098035,1.2076335554642652,0.06769486687085673,1.768427081715086,0,79.2663757949591,Karita
136,1279.0162403844542,9676.746351201902,4.235779557123742,0,0.15041400664186294,1.6531857646007848,0,3.618199001466448,0,45.26795344436834,Karlie
137,2064.976686164459,9799.726467984765,2.776379641151191,14.587795210719449,0.1687119040037212,2.7075791033464194,0.024036248287984514,3.8313501288335594,0,41.420814728889205,Karol
138,519.4145114677233,7497.1293670668665,4.883012534992991,16.317074555196825,0,2.305748067066491,0,0.6294905564206381,0,32.60423994807264,Kassie
139,702.4768471685144,12867.658946008105,3.9146910828946107,8.800025394431959,0.07219871553112123,1.9526105792043358,0,0.28428331660856876,0,30.285407180592273,Kata
140,1052.5587368516683,9215.969968992105,0,12.837795489230189,0.26975270659811995,0,0,1.1374000776550959,0,25.55261131749828,Katheryn
141,1585.1634292860322,10329.299371236662,5.779359738072218,2.5133660463757685,0.15903423426012764,0.7737062085288177,0,0,0.9378231459477565,34.482243766426585,Katinka
142,2125.0129250016735,7704.360786653887,0.21573768993033804,19.948644701278436,0,1.0339354840612582,0,5.8233087220647235,0.08454817866883432,51.62677581127638,Kaycee
143,2754.841768862733,14692.543413298654,1.9784174423911618,9.506086799815813,0.15222727453342572,0.03776407125454723,0,5.5683125765991806,0,70.1251540614215,Kellina
144,1024.4735554943495,13351.500218884485,5.371076644352948,9.620937784823395,0.2762210922043608,0.5332933706391038,0.014266972489523431,0.6607901756564742,0,42.92006998417391,Kevina
145,735.8753073610162,10121.225683325509,1.894447603096264,8.357085555737434,0,0.8637278189358907,0.07873352016917483,3.276654654225961,0.9577173694825875,49.36971476963676,Kevyn
146,886.8553801073041,8472.189212770527,0,4.6985311821779705,0,0.8414009586555473,0,4.354762348104409,0.4053240726019842,35.99502415171739,Kiele
147,1495.8292004200807,9008.149686044497,0,7.263502144542669,0.2124326363024096,1.0112126822806191,0,2.4312208808307085,0.20406296608611113,78.32319965591158,Kip
148,2090.3920539143037,7310.9826801844065,4.596645292495072,10.920965563460669,0.3924993764883743,0,0,9.046524824967952,0.690845717853921,33.39325586193609,Kori
149,2195.9485864175695,10636.512558440907,2.9665320739926737,6.96534576564823,0.07877941824725189,1.655675627553735,0,1.4980457288840305,0,45.03995632776872,Kristen
150,2213.9355100096836,7538.421791443533,2.1499566269747206,13.422504361189548,0.32685265711479927,0.19190852535837136,0.11831568223809864,0,0,76.9585712750017,Krystyna
151,22.497823840445335,10412.899882971009,2.414679694785253,20.659557504757032,0,0.024158564326635656,0.09849789912272564,2.074206864571658,1.3290122457277163,62.34857754715368,Kyrstin
152,2467.7596997997707,5688.343107006144,0,9.849004325485112,0.2573585061915459,0,0,3.638105499843947,0,50.181353480927996,Lanie
153,1050.6879153455382,4348.467803860781,3.5995893112714836,15.400997009376539,0.07627188886032162,0,0,0,0.4055816317798481,31.483447758653384,Lari
154,1997.6865200770792,2609.631128619031,4.954573416084532,9.14274755193168,0.09224210713512816,0.1742179766437498,0,0,0.2945778078048797,71.03383131435922,Laryssa
155,2227.090109801015,10247.992209189077,0,13.916839983137589,0.31826498081404997,0,0.16802246207883834,0.9974123572004414,0,11.62834370262619,Lavena
156,1039.6470233437842,8369.84206508734,0,9.314967299476614,0.08614985688434909,0.13029023416049432,0.019968590680950138,1.5396866616145315,0,40.65359679563152,Leelah
157,981.4573428555274,12649.231101301226,0,11.853581749500403,0,0.04798665958544984,0,2.5300717506237036,0,23.78105335418907,Leigh
158,2194.8357935597483,6796.094710328189,4.418448844053102,10.391241222585997,0.2638394848153824,1.4826785234364337,0,1.1525270768950966,1.436047174720943,44.63873611960096,Lelah
159,1514.9254219281595,20.058360319533676,2.320018396563013,6.725085376924248,0.032408832858657914,0.9358766378527127,0.095496567919104,0.6838135424555671,0.5831605342762725,74.83530251328938,Leonelle
160,1410.5576291389618,11266.39937656766,4.4290960066413625,4.120420268999027,0.24219565556219844,0,0,5.090252837450317,0.31194954163663446,57.8731137647123,Leonie
161,760.9840820717633,9325.447591786207,6.463664121101544,6.839275794096152,0.3362930448850998,0,0.07878707367164466,3.1605357385628103,0,43.89671846361039,Leontyne
162,2045.1330108667448,1925.5960495120398,0.2061771999055717,2.042319240831209,0.2918467092022385,0.6650690296530443,0.09926265252796408,0.6346524697228031,0,15.507080508692386,Lianna
163,1472.9885654453565,10937.777169919707,0,11.312871696405058,0,0.9412337800446723,0.19303201254658447,2.2001647997345404,0,35.847735085298545,Lilas
164,2295.1133035233324,6681.949587806859,0.4996458630076337,12.46685726378318,0.24874475617357125,1.1077653196097432,0.11012789711705429,4.4896374048946255,0,67.00512721631655,Lilian
165,1415.5682475458202,6813.046523336487,1.0075661865466397,20.334170652175153,0,0.937390028976946,0,1.8841885674227665,0,23.596784633581102,Lindi
166,647.8399652735216,7095.599114341413,0,14.272029974564354,0.24573694689821823,0.4818526017083638,0.03269031867330704,4.507971161959486,0.6695164045283478,6.415579397043437,Lisa
167,3186.521955949461,11581.134078237012,1.9642161624252823,6.750204676073934,0.14140222736929803,0,0,2.8685613457967154,0.5549613005565194,54.07246059013269,Lorene
168,0,5703.056455703052,0,12.51820826185572,0.16815941196927395,0,0.055455878213863455,5.585608800439102,0,19.09853439415714,Louisette
169,1613.76214690654,6274.296802571871,1.1183951325140185,8.36647268338991,0.18677672505412307,0.13359739406996662,0,1.3576524808001307,1.052456716921062,89.54498428250265,Lynn
170,1314.061967525037,5634.892510875894,2.784322233581009,4.630791147712632,0,0,0,1.4061670591083004,0.29235538109817305,50.59737454903379,Lynnea
171,1079.7731332462085,3600.830330150199,4.225415320958385,10.13176929097865,0.14847181423383515,0,0.011818815730102707,1.9057211412482127,0.7895180664237107,49.57251154729945,Maggy
172,1056.186876528675,6514.789036608969,0.1840816512604302,12.570393486144681,0.29188733640962555,0,0,0,0.5151962261067597,28.844018835476483,Malva
